msoa_zone_id,2018,2033,2035,2050
E02000001,1,1.375129252541489,1.4257282881073028,1.7752501381110968
E02000002,1,1.2123960692703326,1.2383444009920022,1.3704669668566414
E02000003,1,1.202488386536085,1.226240333645876,1.3477385052544513
E02000004,1,1.2131892108140627,1.2392883990458088,1.3612995921970168
E02000005,1,1.1944483643288488,1.2162555250536855,1.3342248127957061
E02000007,1,1.199096369737134,1.2225249656918065,1.349381149744401
E02000008,1,1.2038482641997947,1.2277629979141786,1.356120067560365
E02000009,1,1.1959657583865535,1.2181850197707984,1.3415562658570985
E02000010,1,1.194388623786324,1.216420195563604,1.3380155994874507
E02000011,1,1.204938054732721,1.2292268530207349,1.348357105902804
E02000012,1,1.176754737347038,1.197333232765637,1.2987512698333659
E02000013,1,1.1901198807009299,1.2112583340893657,1.3294920541422948
E02000014,1,1.195920570747867,1.2184011961672574,1.3392891124771595
E02000015,1,1.206399654022395,1.2306627079245875,1.367099032356248
E02000016,1,1.1767561254399543,1.195343202726494,1.3191994293901264
E02000017,1,1.1691651809067463,1.188258512307351,1.2897645095036872
E02000018,1,1.1877583532212839,1.208561748509531,1.327090675503434
E02000019,1,1.1836409636628031,1.2038139511352473,1.3157005463247036
E02000020,1,1.190616573932745,1.2121987532710365,1.332428380180943
E02000021,1,1.1935053432488747,1.215583538694481,1.333804423311215
E02000022,1,1.1665654518899706,1.1834553774943983,1.2983195537040073
E02000023,1,1.1752375867159073,1.1940487276216605,1.3108153258609092
E02000024,1,1.184805826395135,1.20609263694059,1.3141862096070969
E02000025,1,1.1895720479444598,1.2115291731794982,1.3319668254612578
E02000026,1,1.1764218197831322,1.1966651371452373,1.3015353957746736
E02000027,1,1.1680935247657451,1.187287955515423,1.2930182073106011
E02000028,1,1.1772140602965675,1.1975494166360505,1.3067776777560554
E02000029,1,1.1702629846455346,1.1892542565456712,1.2987323396996722
E02000030,1,1.1820390406367447,1.2032286801206378,1.3051670287363513
E02000031,1,1.1814462665101921,1.202576007057253,1.3090937261534057
E02000032,1,1.163611677384218,1.1821394211616476,1.274533936403848
E02000033,1,1.1644930602424928,1.1829113924730938,1.2859994806142319
E02000034,1,1.1733919461800904,1.1931505332734462,1.3022548701584475
E02000035,1,1.2100435332702093,1.2348956553251889,1.3685611130228594
E02000036,1,1.1568663025236632,1.1744132366259339,1.2720866803038797
E02000037,1,1.1573348785432986,1.1749060918251995,1.2689973189402401
E02000038,1,1.159668474960149,1.177566179563956,1.2790904071773364
E02000039,1,1.1615603862124877,1.1794418526964512,1.2762788606391582
E02000040,1,1.1589345389173331,1.176867058727162,1.2745802278690772
E02000041,1,1.218038443275065,1.242859944876966,1.380497049654046
E02000042,1,1.1808839061802638,1.2018854965115093,1.3204513307145889
E02000043,1,1.1531964128823033,1.1696539336346863,1.2614549806690818
E02000044,1,1.1423982869259104,1.1576445674825284,1.2542244754542167
E02000045,1,1.154283694223957,1.1711445736523265,1.2795462971959168
E02000046,1,1.1631135127791987,1.181774428019624,1.2917411716450775
E02000047,1,1.1408063560396828,1.1563876734862761,1.2547829921883287
E02000048,1,1.161124780948209,1.1791542630213414,1.2800371585991026
E02000049,1,1.1271548425185918,1.1406709277816933,1.2366582017872032
E02000050,1,1.155986934447713,1.17341621489282,1.277232742333315
E02000051,1,1.1835835295488273,1.205313536036503,1.3158000706107051
E02000052,1,1.1681698119841277,1.1873779111177178,1.305260511539547
E02000053,1,1.140146059007324,1.1564603439103445,1.2559139785744537
E02000054,1,1.1525939329101842,1.1700597058989093,1.2709427051064817
E02000055,1,1.158767598682241,1.177842751140101,1.2820710098490484
E02000056,1,1.165228469637099,1.1837983160194074,1.2813988807959826
E02000057,1,1.1319545860602063,1.1468177731161486,1.2343892670125485
E02000058,1,1.1641566634817304,1.1830645135318059,1.2871567893074407
E02000059,1,1.1534598660004327,1.1709114497261868,1.2750056064910933
E02000060,1,1.1231981919199268,1.137173837266428,1.2179407091724956
E02000061,1,1.17127630426331,1.1915734118857222,1.3003981040066415
E02000062,1,1.1449847694057786,1.1615538302704593,1.2640603846532437
E02000063,1,1.1447650419429423,1.160840831250447,1.2576032470348435
E02000064,1,1.1607940378796702,1.1795699198647582,1.289749478812315
E02000065,1,1.030122089156317,1.0306904504940408,1.0552212418527513
E02000066,1,1.0457028496316438,1.050193139343542,1.0907982778564
E02000067,1,1.047972327074615,1.0526352793457288,1.0941680546319603
E02000068,1,1.0456201576181678,1.0497111606259022,1.090270793970648
E02000069,1,1.0593434057485107,1.0668441039343293,1.1129186386471384
E02000070,1,1.064204885906262,1.0729708433005039,1.1191731012786386
E02000071,1,1.0480366131589298,1.0536841273753452,1.088328043108316
E02000072,1,1.048093037517171,1.0519394132382238,1.0914327543082032
E02000073,1,1.0546966417376977,1.0611447570593555,1.0954928508562594
E02000074,1,1.0666245606436673,1.074444078839368,1.1299980031873906
E02000075,1,1.0664193715100283,1.0757773641988655,1.1208748303393068
E02000077,1,1.049928861542572,1.0555746037984708,1.0883106377230247
E02000078,1,1.0553716023055442,1.0619940439123154,1.1002745318073393
E02000079,1,1.066964931855379,1.0756533665471217,1.1261792577794367
E02000080,1,1.056237016720051,1.0635005335823873,1.1054827947921517
E02000081,1,1.0674237154961688,1.0766181839963358,1.1272102965833006
E02000082,1,1.0506526154753753,1.0569510748827275,1.091189264774957
E02000083,1,1.053743902050566,1.0596294589844921,1.1021097046728179
E02000084,1,1.0594607155584579,1.0674304578515006,1.1086158990603854
E02000085,1,1.0533053349229404,1.0598525703390713,1.0976567538688928
